DB,SMILES,BA_type,alk_mods,ring_mods,delta_mz
HMDB,COC1CC2C(C)(CCC(O)C2(C)C)C2=C1C1(C)CCC(C(C)C(C=CC(C)C(=O)O)OC(C)=O)C1(C)CC2,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O', '[*]OC']",126.032239384
HMDB,CC(=CC(=O)CC(C)C(=O)O)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)CC12C,is_c27,['[*]C(C)=CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",47.964173684
HMDB,CC(=CC(=O)CC(C)C(=O)O)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C,is_c27,['[*]C(C)=CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",49.979823748
HMDB,CC(=O)OC1CCC2(C)C3=CCC4(C)C(=C(C)CC(=O)CC(C)C(=O)O)CC(O)C4(C)C3=CCC2C1(C)C,is_c27,['[*]=C(C)CC(=O)CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",107.985289192
HMDB,CC(=O)OC1CC(=C(C)CC(=O)CC(C)C(=O)O)C2(C)CC=C3C(=CCC4C3(C)CCC(O)C4(C)C)C12C,is_c27,['[*]=C(C)CC(=O)CC(C)C(=O)O'],"['[*]C', '[*]O', '[*]OC(C)=O']",107.985289192
HMDB,CC(=O)OC1CCC2(C)C3=CCC4(C)C(=C(C)CC(=O)CC(C)C(=O)O)CC(OC(C)=O)C4(C)C3=CCC2C1(C)C,is_c27,['[*]=C(C)CC(=O)CC(C)C(=O)O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(=CCCC(C=O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3)C(=O)O,is_c27,['[*]C(C=O)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C']",49.979809888
HMDB,C=C(C)C(O)CCC(C(=O)O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3,is_c22,['[*]C(CCC(O)C(=C)C)C(=O)O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(CCC(=O)O)C1CC(O)C2(C)C3C(=O)CC4C(C)(CO)C(=O)CCC4(C)C3C(=O)CC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]CO', '[*]O']",51.99547362
HMDB,CC(=O)OC1CCC2(C)C3=CCC4(C)C(C(C)C(O)C=CC(C)C(=O)O)CC(OC(C)=O)C4(C)C3=CCC2C1(C)C,is_c27,['[*]C(C)C(O)C=CC(C)C(=O)O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CC(OC(C)=O)C2(C)C3=CCC4C(C)(CCC(OC(C)=O)C4(C)C)C3=CCC12C,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C']",36.000545332
HMDB,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CCC2(C)C3=CCC4C(C)(CCC(OC(C)=O)C4(C)C)C3=CCC12C,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C']",47.964173684
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(CO)C(O)CCC4(C)C3C(=O)C(=O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]CO', '[*]O']",49.979828176
HMDB,CC(=CC(=O)CC(C)C(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C,is_c27,['[*]C(C)=CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",47.964173684
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",49.979823748
HMDB,CC(=O)OC1CC2C(C)(CCC(OC(C)=O)C2(C)C)C2=C1C1(C)C(O)CC(C(C)C(C=CC(C)C(=O)O)OC(C)=O)C1(C)CC2,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O', '[*]OC(C)=O']",212.032633308
HMDB,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",51.995469192
HMDB,CC(=CC(=O)CC(C)C(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)C(O)C12C,is_c27,['[*]C(C)=CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",45.94852824
HMDB,CC(CC(=O)CC(C)(O)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C)C(=O)O,is_c27,['[*]C(C)(O)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",67.9903884319999
HMDB,CC(=CCCC(C)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3=CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C']",33.984895268
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)C(=O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C']",31.969263492
HMDB,CC(CC(=O)CC(C)(O)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)C(=O)O,is_c27,['[*]C(C)(O)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C']",61.94343824
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(CO)C(O)CCC4(C)C3C(=O)CC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]CO', '[*]O']",51.99547362
HMDB,CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",38.016200016
HMDB,CC(CCC(=O)O)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]O']",38.016209064
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)C(=O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]O']",33.984913556
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(CO)C1CC3=O,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]CO', '[*]O']",49.979823556
HMDB,COC1CC2C(C)(CCC(OC(C)=O)C2(C)C)C2=C1C1(C)C(OC(C)=O)CC(C(C)C(C=CC(C)C(=O)O)OC(C)=O)C1(C)CC2,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]OC', '[*]OC(C)=O']",
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C']",45.94852362
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)C(O)C12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",49.979828368
HMDB,CC(=O)OC1C(=O)C2C(C(=O)CC3C(C)(C)C(O)CCC23C)C2(C)C(=O)CC(C(C)CC(=O)CC(C)C(=O)O)C12C,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O', '[*]OC(C)=O']",107.985303052
HMDB,CC(=O)OC1C(=O)C2=C(C(=O)CC3C2(C)CCC(O)C3(C)C)C2(C)C(=O)CC(C(C)CC(=O)CC(C)C(=O)O)C12C,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O', '[*]OC(C)=O']",105.969652988
HMDB,CC(=O)OC1C(=O)C2=C(C(=O)CC3C(C)(C)C(=O)CCC23C)C2(C)C(=O)CC(C(C)CC(=O)CC(C)C(=O)O)C12C,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]OC(C)=O']",103.954002924
HMDB,COC1CC2C(C)(CCC(OC(C)=O)C2(C)C)C2=C1C1(C)C(O)CC(C(C)C(C=CC(C)C(=O)O)OC(C)=O)C1(C)CC2,is_c27,['[*]C(C)C(C=CC(C)C(=O)O)OC(C)=O'],"['[*]C', '[*]O', '[*]OC', '[*]OC(C)=O']",184.037718688
HMDB,CC(=CC(=O)CC(C)C(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)CC12C,is_c27,['[*]C(C)=CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C']",45.94852362
HMDB,CC(=CCC(O)C(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(=O)O,is_c27,['[*]C(C)C(O)CC=C(C)C(=O)O'],"['[*]C', '[*]O']",54.011110016
HMDB,CC(CC=CC(CO)C(=O)O)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,is_c27,['[*]C(C)CC=CC(CO)C(=O)O'],"['[*]C', '[*]O']",54.011110016
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3=O)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",47.964173684
HMDB,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)C(=O)C12C)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",47.964178304
HMDB,CC(=O)OC1C(=O)C2=C(C(=O)CC3C2(C)CCC(O)C3(C)C)C2(C)C(=O)CC(C(C)CCC(=O)O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]O', '[*]OC(C)=O']",91.99038824
HMDB,CC(=O)OC1C(=O)C2=C(C(=O)CC3C(C)(C)C(=O)CCC23C)C2(C)C(=O)CC(C(C)CCC(=O)O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]OC(C)=O']",89.974738176
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C']",31.969258872
HMDB,COC(=O)CCC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,is_c24,['[*]C(C)CCC(=O)OC'],"['[*]=O', '[*]C']",45.984908936
HMDB,CC(=O)OC1CCC2(C)C3=C(CCC2C1(C)C)C1(C)C(OC(C)=O)CC(C(C)CC=CC(C)C(=O)O)C1(C)CC3,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]C', '[*]OC(C)=O']",
HMDB,CC(=CCCC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",33.984904508
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)C(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]O']",36.00056362
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)C(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]O']",33.984913556
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(=O)CCC4(C)C3C(=O)CC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C']",33.984908936
HMDB,CC(=O)OC1CC(C(C)CC=CC(C)C(=O)O)C2(C)CC=C3C(=CCC4C(C)(C)C(=O)CCC34C)C12C,is_c27,['[*]C(C)CC=CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]OC(C)=O']",91.990374572
HMDB,CC(=CCCC(C)C1CC(O)C2(C)C3CCC4C(C)(C)C(O)CCC45CC35C(O)CC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",38.016204636
HMDB,CC(C)=CCCC(C(=O)O)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,is_c22,['[*]C(CCC=C(C)C)C(=O)O'],"['[*]C', '[*]O']",108.094445396
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3=C(C(=O)C(=O)C12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C']",29.953613428
HMDB,CC(CCC(=O)O)C1CC(=O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]C', '[*]O']",36.000559
HMDB,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",47.964173684
HMDB,CC(=CCCC(C)(O)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3=O)C(=O)O,is_c27,['[*]C(C)(O)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C', '[*]O']",47.964173684
HMDB,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(CO)C1CC3)C(=O)O,is_c27,['[*]C(C)CC(=O)CC(C)C(=O)O'],"['[*]=O', '[*]C', '[*]CO', '[*]O']",67.990383812
HMDB,CC(=CCCC(C)C1CCC2(C)C3CCC4C(C)(CO)C(=O)CCC45CC35CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C', '[*]CO']",51.995459952
HMDB,CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",38.016195396
HMDB,CC(=CCCC(C)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]=O', '[*]C']",36.000545332
HMDB,CC(=CCCC(C)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],"['[*]C', '[*]O']",38.016195396
HMDB,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,is_c23,['[*]C1COC(=O)C1'],"['[*]O', '[*]OC1CC(O)C(OC2CC(O)C(OC3CC(O)C(O)C(C)O3)C(C)O2)C(C)O1']",404.168796792
HMDB,CC(CCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.105194038
HMDB,CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCCC(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.10519423
HMDB,CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCCC(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.10519885
HMDB,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3COC(=O)C3)CCC12O,is_c23,['[*]C1COC(=O)C1'],['[*]O'],-2.01509574799996
HMDB,CC(C(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC(=O)C(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],763.084458786
HMDB,CC(CCC(O)C(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c27,['[*]C(C)CCC(O)C(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],765.10011347
HMDB,CC(CCC(O)C(C)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c27,['[*]C(C)CCC(O)C(C)C(=O)O'],['[*]O'],15.995469192
HMDB,CC(CCCC(C)C1CCC2C3C(=O)C=C4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCCC(C)C(=O)O'],"['[*]=O', '[*]O']",-4.03075017600003
HMDB,CC(=CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],747.089548786
HMDB,CC(=CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCC=C(C)C(=O)O'],['[*]O'],-2.01510011200003
HMDB,CC(CCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O'],['[*]O'],749.105189418
HMDB,CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-2.01510030399999
HMDB,CC(CCC(=O)O)C1CCC2C3C(O)C=C4CC(=O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)O'],"['[*]=O', '[*]O']",-4.03075036799999
HMDB,CC(CCCC(C)C1CCC2C3CC=C4C(O)C(O)CCC4(C)C3CCC12C)C(=O)O,is_c27,['[*]C(C)CCCC(C)C(=O)O'],['[*]O'],-2.01510011200003
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],['[*]O'],57.022018096
HMDB,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCC(=O)O'],"['[*]O', '[*]OS(=O)(=O)O']",152.973742956
HMDB,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NCCS(=O)(=O)O'],"['[*]O', '[*]OC1OC(C(=O)O)C(O)C(O)C1O']",299.031647136
HMDB,CC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C)C(=O)O'],['[*]O'],71.03766816
HMDB,CC(CCC(=O)NC(Cc1ccccc1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccccc1)C(=O)O'],['[*]O'],147.068968288
HMDB,CC(CCC(=O)NC(CS)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CS)C(=O)O'],['[*]O'],103.00973916
HMDB,CCC(C)C(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C(=O)O)C(C)CC'],['[*]O'],113.084618352
HMDB,CC(CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O'],['[*]O'],186.07986732
HMDB,CC(CCC(=O)NC(CCCN=C(N)N)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCCN=C(N)N)C(=O)O'],['[*]O'],156.101665384
HMDB,CC(C)CC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(CC(C)C)C(=O)O'],['[*]O'],113.084618352
HMDB,CC(CCC(=O)NC(Cc1ccc(O)cc1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccc(O)cc1)C(=O)O'],['[*]O'],163.063882908
HMDB,CC(CCC(=O)NC(CC(N)=O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CC(N)=O)C(=O)O'],['[*]O'],114.043481812
HMDB,CC(CCC(=O)NC(CCCCN)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCCCN)C(=O)O'],['[*]O'],128.095517384
HMDB,CC(C)C(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(C(=O)O)C(C)C'],['[*]O'],99.068968288
HMDB,CC(CCC(=O)NC(CC(=O)O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CC(=O)O)C(=O)O'],['[*]O'],115.0274974
HMDB,CSCCC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,is_c24,['[*]C(C)CCC(=O)NC(CCSC)C(=O)O'],['[*]O'],131.041039288
HMDB,CC(CCC(=O)NC(CCCNC(N)=O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCCNC(N)=O)C(=O)O'],['[*]O'],157.085680972
HMDB,CC(CCC(=O)NC(CCC(=O)O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCC(=O)O)C(=O)O'],['[*]O'],129.043147464
HMDB,CC(CCC(=O)N1CCCC1C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)N1CCCC1C(=O)O'],['[*]O'],97.053318224
HMDB,CC(CCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O'],['[*]O'],179.058797528
HMDB,CC(CCC(=O)NC(CCC(N)=O)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(CCC(N)=O)C(=O)O'],['[*]O'],128.059131876
HMDB,CC(CCC(=O)NC(C=O)C(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(C=O)C(O)O'],['[*]O'],87.0325827800001
HMDB,CC(CCC(=O)NC(Cc1c[nH]cn1)C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,is_c24,['[*]C(C)CCC(=O)NC(Cc1c[nH]cn1)C(=O)O'],['[*]O'],137.059466224
